Time,x,y,z,q_x,q_y,q_z,q_w
3.773,0.3238184531426524,0.0,0.5123077493414481,0.9765377447075745,0.2153463098393934,1.3186158452650365e-17,5.979569116513531e-17
3.773,0.3238184531426524,0.0,0.5123077493414481,0.9765377447075745,0.2153463098393934,1.3186158452650365e-17,5.979569116513531e-17
3.783,0.32400970856026834,0.0,0.5119836207436427,0.9758834916113452,0.21829203100537006,1.3366531852505062e-17,5.975562971712885e-17
3.793,0.3242026198689935,0.0,0.5116597804437577,0.9752211317525226,0.22123233078220952,1.3546573288017068e-17,5.97150718730793e-17
3.803,0.3243971849430416,0.0,0.5113362343421722,0.974550713016667,0.22416714246005384,1.3726278674385684e-17,5.96740205651316e-17
3.8129999999999997,0.32459340163160183,0.0,0.5110129883326351,0.9738722838430314,0.22709639971245293,1.390564395028717e-17,5.963247875933455e-17
3.823,0.32479126775887,0.0,0.5106900483021677,0.9731858932200064,0.23002003660024586,1.4084665078112406e-17,5.959044945536193e-17
3.833,0.32499078112407914,0.0,0.5103674201309676,0.9724915906805199,0.23293798757538894,1.42633380442013e-17,5.954793568623083e-17
3.843,0.32519193950153075,0.0,0.5100451096923102,0.9717894262973945,0.23585018748472705,1.4441658859073705e-17,5.950494051801735e-17
3.8529999999999998,0.3253947406406268,0.0,0.5097231228524532,0.9710794506786598,0.23875657157371052,1.4619623557657026e-17,5.946146704956954e-17
3.863,0.32559918226590173,0.0,0.5094014654705394,0.9703617149628251,0.24165707549005266,1.4797228199510166e-17,5.9417518412218e-17
3.873,0.32580526207705507,0.0,0.5090801433985003,0.9696362708141086,0.24455163528733248,1.4974468869044133e-17,5.937309776948371e-17
3.883,0.3260129777489843,0.0,0.5087591624809592,0.9689031704176274,0.24744018742853796,1.5151341675739007e-17,5.93282083167835e-17
3.893,0.32622232693181813,0.0,0.5084385285551355,0.9681624664745454,0.2503226687895541,1.5327842754357526e-17,5.928285328113293e-17
3.903,0.3264333072509503,0.0,0.5081182474507477,0.9674142121971838,0.2531990166625893,1.5503968265154868e-17,5.923703592084698e-17
3.9130000000000003,0.3266459163070736,0.0,0.5077983249899186,0.9666584613040924,0.25606916875954555,1.5679714394085043e-17,5.919075952523812e-17
3.923,0.3268601516762143,0.0,0.5074787669870777,0.9658952680150821,0.25893306321532755,1.5855077353003507e-17,5.914402741431225e-17
3.933,0.32707601090976723,0.0,0.5071595792488671,0.9651246870462213,0.26179063859109497,1.60300533798663e-17,5.909684293846229e-17
3.943,0.3272934915345307,0.0,0.5068407675740444,0.9643467736047958,0.26464183387745166,1.620463873892534e-17,5.904920947815953e-17
3.953,0.3275125910527426,0.0,0.5065223377533877,0.9635615833842318,0.26748658849757695,1.6378829720920143e-17,5.900113044364274e-17
3.963,0.3277333069421161,0.0,0.5062042955696007,0.9627691725589856,0.2703248423102953,1.6552622643265807e-17,5.895260927460537e-17
3.973,0.327955636655876,0.0,0.5058866467972164,0.9619695977793981,0.27315653561308584,1.672601385023728e-17,5.890364943988034e-17
3.983,0.32817957762279604,0.0,0.5055693972025028,0.9611629161665155,0.27598160914502956,1.6898999713149818e-17,5.885425443712295e-17
3.993,0.32840512724723536,0.0,0.5052525525433678,0.9603491853068784,0.2788000040896967,1.70715766305358e-17,5.880442779249186e-17
4.003,0.32863228290917684,0.0,0.5049361185692636,0.9595284632472781,0.28161166207797017,1.724374102831761e-17,5.87541730603279e-17
4.013,0.32886104196426447,0.0,0.5046201010210931,0.9587008084894817,0.28441652519080907,1.7415489359976843e-17,5.870349382283117e-17
4.023,0.32909140174384205,0.0,0.5043045056311143,0.957866279984927,0.2872145359619485,1.758681810671963e-17,5.865239368973617e-17
4.033,0.3293233595549917,0.0,0.5039893381228469,0.9570249371293877,0.2900056373805368,1.7757723777638122e-17,5.860087629798509e-17
4.043,0.3295569126805733,0.0,0.5036746042109771,0.9561768397576096,0.2927897728937104,1.7928202909868146e-17,5.854894531139942e-17
4.053,0.32979205837926345,0.0,0.5033603096012638,0.9553220481379181,0.29556688640910594,1.8098252068743047e-17,5.849660442034975e-17
4.063,0.3300287938855959,0.0,0.5030464599904451,0.954460622966799,0.2983369222973078,1.826786784794353e-17,5.844385734142396e-17
4.073,0.3302671164100016,0.0,0.5027330610661436,0.9535926253634527,0.3010998253942332,1.8437046869643732e-17,5.839070781709368e-17
4.083,0.3305070231388492,0.0,0.5024201185067735,0.9527181168643216,0.3038555410034525,1.8605785784653275e-17,5.833715961537928e-17
4.093,0.3307485112344863,0.0,0.5021076379814468,0.9518371594175931,0.3066040148984478,1.8774081272555576e-17,5.828321652951321e-17
4.103,0.33099157783528044,0.0,0.5017956251498797,0.950949815377678,0.3093451933248038,1.8941930041842008e-17,5.8228882377602e-17
4.113,0.3312362200556616,0.0,0.5014840856623001,0.9500561474996654,0.3120790230023383,1.910932883004234e-17,5.817416100228654e-17
4.123,0.3314824349861636,0.0,0.5011730251593536,0.9491562189337551,0.3148054511271644,1.927627440385102e-17,5.811905627040138e-17
4.133,0.3317302196934672,0.0,0.5008624492720113,0.9482500932196667,0.31752442537369235,1.9442763559249748e-17,5.80635720726322e-17
4.143,0.3319795712204427,0.0,0.5005523636214773,0.9473378342810286,0.32023589389656243,1.960879312162583e-17,5.800771232317236e-17
4.153,0.3322304865861931,0.0,0.5002427738190952,0.9464195064197466,0.32293980533251593,1.9774359945886748e-17,5.795148095937802e-17
4.163,0.33248296278609824,0.0,0.49993368546625666,0.9454951743103512,0.3256361088022003,1.9939460916570693e-17,5.789488194142203e-17
4.173,0.3327369967918584,0.0,0.49962510415430866,0.9445649029943284,0.32832475391190813,2.0104092947953037e-17,5.783791925194672e-17
4.183,0.3329925855515389,0.0,0.4993170354644618,0.943628757874429,0.3310056907552531,2.0268252984148966e-17,5.778059689571561e-17
4.193,0.3332497259896147,0.0,0.4990094849676981,0.9426868047089639,0.3336788699147787,2.043193799921199e-17,5.772291889926393e-17
4.203,0.33350841500701595,0.0,0.4987024582246794,0.9417391096060798,0.3363442424635034,2.0595144997228538e-17,5.76648893105482e-17
4.213,0.333768649481173,0.0,0.49839596078565596,0.9407857390180212,0.3390017599663984,2.0757871012408458e-17,5.760651219859485e-17
4.223,0.3340304262660628,0.0,0.498089998190375,0.9398267597353755,0.3416513744818021,2.0920113109171633e-17,5.75477916531478e-17
4.233,0.33429374219225455,0.0,0.49778457596798964,0.938862238881305,0.3442930385627675,2.1081868382230474e-17,5.748873178431539e-17
4.243,0.3345585940669571,0.0,0.4974796996369675,0.9378922439057639,0.34692670525834574,2.1243133956668517e-17,5.742933672221612e-17
4.253,0.3348249786740654,0.0,0.49717537470500034,0.936916842579704,0.34955232811480186,2.1403906988014872e-17,5.736961061662395e-17
4.263,0.3350928927742079,0.0,0.4968716066689135,0.9359361029892672,0.3521698611767677,2.1564184662314815e-17,5.730955763661268e-17
4.273,0.33536233310479446,0.0,0.4965684010145747,0.9349500935299666,0.3547792589883274,2.172396419619625e-17,5.72491819701996e-17
4.283,0.3356332963800646,0.0,0.4962657632168047,0.9339588829008574,0.35738047659403904,2.1883242836932276e-17,5.718848782398864e-17
4.293,0.3359057792911356,0.0,0.49596369873928653,0.9329625400986982,0.35997346953988857,2.2042017862499588e-17,5.712747942281275e-17
4.303,0.3361797785060515,0.0,0.4956622130344758,0.9319611344121019,0.3625581938741809,2.220028658163306e-17,5.706616100937584e-17
4.313,0.3364552906698324,0.0,0.4953613115435111,0.93095473541568,0.36513460614836457,2.2358046333876207e-17,5.700453684389418e-17
4.323,0.33673231240452395,0.0,0.49506099969612427,0.9299434129641774,0.3677026634177912,2.2515294489627727e-17,5.694261120373726e-17
4.333,0.3370108403092471,0.0,0.4947612829105513,0.9289272371866022,0.3702623232424088,2.267202845018393e-17,5.688038838306833e-17
4.343,0.33729087096024885,0.0,0.4944621665934431,0.9279062784803478,0.37281354368739256,2.282824564777736e-17,5.681787269248452e-17
4.353,0.33757240091095225,0.0,0.4941636561397762,0.92688060750531,0.3753562833237076,2.2983943545611274e-17,5.67550684586566e-17
4.3629999999999995,0.33785542669200813,0.0,0.49386575693276463,0.9258502951780001,0.37789050122860995,2.3139119637890306e-17,5.66919800239685e-17
4.373,0.3381399448113458,0.0,0.49356847434377066,0.9248154126656531,0.3804161569860796,2.3293771449846972e-17,5.662861174615653e-17
4.383,0.33842595175422524,0.0,0.4932718137322173,0.9237760313803336,0.3829332106871913,2.3447896537764395e-17,5.656496799794852e-17
4.393,0.3387134439832889,0.0,0.4929757804454993,0.9227322229730378,0.38544162293042,2.3601492488994996e-17,5.650105316670263e-17
4.4030000000000005,0.3390024179386144,0.0,0.4926803798188954,0.9216840593277951,0.38794135482188213,2.3754556921975277e-17,5.643687165404617e-17
4.413,0.33929287003776715,0.0,0.4923856171754811,0.9206316125557683,0.3904323679755121,2.3907087486236624e-17,5.637242787551439e-17
4.423,0.3395847966758535,0.0,0.49209149782604045,0.9195749549893526,0.3929146245131761,2.4059081862412262e-17,5.63077262601891e-17
4.433,0.33987819422557436,0.0,0.4917980270689791,0.9185141591762759,0.3953880870647204,2.4210537762240244e-17,5.624277125033743e-17
4.443,0.34017305903727907,0.0,0.4915052101902368,0.9174492978736996,0.39785271876795775,2.4361452928562578e-17,5.617756730105064e-17
4.453,0.34046938743901933,0.0,0.4912130524632008,0.9163804440423212,0.40030848326858903,2.4511825135320467e-17,5.611211887988294e-17
4.463,0.3407671757366042,0.0,0.49092155914861907,0.9153076708404798,0.4027553447200618,2.4661652187545626e-17,5.604643046649064e-17
4.473,0.34106642021365463,0.0,0.4906307354945136,0.9142310516182638,0.4051932677833671,2.4810931921347844e-17,5.598050655227127e-17
4.483,0.34136711713165907,0.0,0.49034058673609415,0.9131506599116229,0.40762221762677203,2.4959662203898608e-17,5.591435164000312e-17
4.493,0.3416692627300288,0.0,0.4900511180956723,0.912066569436485,0.4100421599254904,2.510784093341095e-17,5.584797024348493e-17
4.503,0.3419728532261541,0.0,0.4897623347825758,0.9109788540828774,0.41245306086129074,2.525546603911541e-17,5.578136688717597e-17
