Time,x,y,z,q_x,q_y,q_z,q_w
73.833,0.5858318045219172,0.0,0.537792916479156,1.0,0.0,0.0,6.123233995736766e-17
73.838,0.5858604821582342,0.0,0.5379569292327542,1.0,0.0,0.0,6.123233995736766e-17
73.863,0.5859973345416568,0.0,0.5387762659181695,1.0,0.0,0.0,6.123233995736766e-17
73.876,0.5860641927348482,0.0,0.5392018204673423,1.0,0.0,0.0,6.123233995736766e-17
73.883,0.5860989732414847,0.0,0.5394308169640741,1.0,0.0,0.0,6.123233995736766e-17
73.902,0.5861890725267009,0.0,0.5400518361402756,1.0,0.0,0.0,6.123233995736766e-17
73.921,0.5862728803704441,0.0,0.5406720290447836,1.0,0.0,0.0,6.123233995736766e-17
73.923,0.5862813362941066,0.0,0.5407372627354248,1.0,0.0,0.0,6.123233995736766e-17
73.932,0.5863185254112615,0.0,0.5410306940042385,1.0,0.0,0.0,6.123233995736766e-17
73.944,0.5863659155053669,0.0,0.5414216234928588,1.0,0.0,0.0,6.123233995736766e-17
73.952,0.5863961151426906,0.0,0.541682040217489,1.0,0.0,0.0,6.123233995736766e-17
73.969,0.5864565877640695,0.0,0.5422348707570053,1.0,0.0,0.0,6.123233995736766e-17
73.976,0.5864800252498442,0.0,0.5424622820207899,1.0,0.0,0.0,6.123233995736766e-17
74.001,0.5865567656998134,0.0,0.5432733547038379,1.0,0.0,0.0,6.123233995736766e-17
74.013,0.5865897366650161,0.0,0.5436620335316439,1.0,0.0,0.0,6.123233995736766e-17
74.023,0.5866152982648962,0.0,0.5439856069239739,1.0,0.0,0.0,6.123233995736766e-17
74.034,0.5866414066103962,0.0,0.5443411880330076,1.0,0.0,0.0,6.123233995736766e-17
74.044,0.5866633151872553,0.0,0.5446641191673608,1.0,0.0,0.0,6.123233995736766e-17
74.064,0.5867019162559239,0.0,0.5453090296743492,1.0,0.0,0.0,6.123233995736766e-17
74.077,0.5867232789566549,0.0,0.5457275223747334,1.0,0.0,0.0,6.123233995736766e-17
74.089,0.5867403925672366,0.0,0.5461133208123715,1.0,0.0,0.0,6.123233995736766e-17
74.09,0.5867417058145241,0.0,0.5461454485658187,1.0,0.0,0.0,6.123233995736766e-17
74.12,0.5867730314228086,0.0,0.5471076587332209,1.0,0.0,0.0,6.123233995736766e-17
74.134,0.5867823064573076,0.0,0.5475555876141652,1.0,0.0,0.0,6.123233995736766e-17
74.146,0.5867875519367167,0.0,0.547938950671894,1.0,0.0,0.0,6.123233995736766e-17
74.154,0.5867896626157589,0.0,0.5481942252070633,1.0,0.0,0.0,6.123233995736766e-17
74.166,0.586790750117353,0.0,0.5485766780521536,1.0,0.0,0.0,6.123233995736766e-17
74.173,0.5867902331049059,0.0,0.5487995176071331,1.0,0.0,0.0,6.123233995736766e-17
74.192,0.5867845556791497,0.0,0.5494033909756386,1.0,0.0,0.0,6.123233995736766e-17
74.199,0.5867808901475539,0.0,0.5496255047362782,1.0,0.0,0.0,6.123233995736766e-17
74.205,0.5867770741090782,0.0,0.5498157286497021,1.0,0.0,0.0,6.123233995736766e-17
74.231,0.5867533517449246,0.0,0.5506383005713151,1.0,0.0,0.0,6.123233995736766e-17
74.243,0.5867384674389116,0.0,0.5510169800335819,1.0,0.0,0.0,6.123233995736766e-17
74.251,0.5867271648490652,0.0,0.551269085635465,1.0,0.0,0.0,6.123233995736766e-17
74.263,0.5867081426499564,0.0,0.5516467153381424,1.0,0.0,0.0,6.123233995736766e-17
74.275,0.5866866400343989,0.0,0.5520237014411435,1.0,0.0,0.0,6.123233995736766e-17
74.293,0.5866497392925677,0.0,0.5525879513320072,1.0,0.0,0.0,6.123233995736766e-17
74.306,0.5866196239828094,0.0,0.5529945305677678,1.0,0.0,0.0,6.123233995736766e-17
74.311,0.5866072680022278,0.0,0.5531506952748323,1.0,0.0,0.0,6.123233995736766e-17
74.332,0.5865506864086305,0.0,0.5538052803293605,1.0,0.0,0.0,6.123233995736766e-17
74.35,0.5864961685439122,0.0,0.5543646426755892,1.0,0.0,0.0,6.123233995736766e-17
74.353,0.5864865425713542,0.0,0.5544577136126118,1.0,0.0,0.0,6.123233995736766e-17
74.365,0.5864464980296167,0.0,0.5548295454530261,1.0,0.0,0.0,6.123233995736766e-17
74.383,0.5863818130768661,0.0,0.5553859199696957,1.0,0.0,0.0,6.123233995736766e-17
74.389,0.586359021053006,0.0,0.5555710068521537,1.0,0.0,0.0,6.123233995736766e-17
74.401,0.5863115931820932,0.0,0.5559406160558821,1.0,0.0,0.0,6.123233995736766e-17
74.414,0.5862574410194267,0.0,0.5563401667039157,1.0,0.0,0.0,6.123233995736766e-17
74.426,0.5862048982534596,0.0,0.5567081786086847,1.0,0.0,0.0,6.123233995736766e-17
74.439,0.5861452106995602,0.0,0.5571059750262137,1.0,0.0,0.0,6.123233995736766e-17
74.447,0.5861070513201494,0.0,0.5573503108963048,1.0,0.0,0.0,6.123233995736766e-17
74.471,0.5859860511552798,0.0,0.5580811732038795,1.0,0.0,0.0,6.123233995736766e-17
74.492,0.5858721636882714,0.0,0.5587179893409291,1.0,0.0,0.0,6.123233995736766e-17
74.494,0.5858609278112159,0.0,0.558778505537351,1.0,0.0,0.0,6.123233995736766e-17
74.502,0.5858153076596088,0.0,0.559020336688763,1.0,0.0,0.0,6.123233995736766e-17
74.516,0.5857328693306363,0.0,0.5594426345680361,1.0,0.0,0.0,6.123233995736766e-17
74.534,0.5856220155029443,0.0,0.5599838712239191,1.0,0.0,0.0,6.123233995736766e-17
74.541,0.58557743052741,0.0,0.5601938236813289,1.0,0.0,0.0,6.123233995736766e-17
74.559,0.5854589957606875,0.0,0.5607323239164436,1.0,0.0,0.0,6.123233995736766e-17
74.56,0.5854522562712217,0.0,0.5607621819603286,1.0,0.0,0.0,6.123233995736766e-17
74.591,0.5852350046765968,0.0,0.5616846724002751,1.0,0.0,0.0,6.123233995736766e-17
74.602,0.5851540431546114,0.0,0.5620105408269687,1.0,0.0,0.0,6.123233995736766e-17
74.617,0.5850403792014816,0.0,0.5624536473806574,1.0,0.0,0.0,6.123233995736766e-17
74.622,0.5850016558205509,0.0,0.5626010236719271,1.0,0.0,0.0,6.123233995736766e-17
74.631,0.584930902308201,0.0,0.5628658869001428,1.0,0.0,0.0,6.123233995736766e-17
74.653,0.5847522662330916,0.0,0.5635110656983277,1.0,0.0,0.0,6.123233995736766e-17
74.656,0.5847272826422419,0.0,0.5635987931672607,1.0,0.0,0.0,6.123233995736766e-17
74.661,0.5846853108580754,0.0,0.563744870370715,1.0,0.0,0.0,6.123233995736766e-17
74.692,0.5844158248145166,0.0,0.5646467346855282,1.0,0.0,0.0,6.123233995736766e-17
74.704,0.5843072342410597,0.0,0.5649940565388102,1.0,0.0,0.0,6.123233995736766e-17
74.715,0.5842056023995159,0.0,0.5653115459478137,1.0,0.0,0.0,6.123233995736766e-17
74.728,0.5840829180830531,0.0,0.5656856539368647,1.0,0.0,0.0,6.123233995736766e-17
74.737,0.5839963516866982,0.0,0.5659439433055239,1.0,0.0,0.0,6.123233995736766e-17
74.756,0.5838092258904302,0.0,0.5664872969855262,1.0,0.0,0.0,6.123233995736766e-17
