Time,x,y,z,q_x,q_y,q_z,q_w
0.6,0.30694779700921154,-8.671654169065974e-05,0.48694684328206994,0.999999968610713,-0.00014375608960228884,0.00020499912446018584,-9.387141552138089e-06
0.634,0.3069480747589684,5.711539358846728e-06,0.486947924177716,0.9999999800709313,7.491261952093357e-06,0.00019927317909573263,-9.603043794328952e-06
0.667,0.3069489727811425,-8.049201210988986e-05,0.48694429007156226,0.9999999714416961,-0.00013145941392929343,0.00019953174149912092,-4.702528547107804e-06
0.7,0.3069503678508604,-7.371139355543497e-05,0.4869435968674578,0.9999999716161285,-0.00012461051569153224,0.00020297801114100154,-6.315745015110964e-06
0.734,0.30695286404976674,-7.241833636845696e-05,0.4869478676583689,0.9999999716033348,-0.00012485387520105648,0.00020288558251739706,-6.50227983842754e-06
0.767,0.3069514151469688,-8.173978459604194e-05,0.4869474037791792,0.9999999689554256,-0.00014117893966165943,0.00020517868116644674,-7.704771138593108e-06
0.8,0.30694983999673403,-7.020758186269452e-05,0.4869495048330681,0.9999999715622405,-0.00012231878183322281,0.0002044988338557406,-9.68817630514086e-06
0.834,0.3069478215918684,-8.23893044668626e-05,0.48694658820133324,0.9999999696954618,-0.00013652961378635378,0.0002046259449980606,-9.846953725163106e-06
0.867,0.3069481480335704,1.0066732598513972e-05,0.48694776299020814,0.9999999800577789,1.3495060698968105e-05,0.00019898892577171868,-1.0282642871433627e-05
0.9,0.30694897287349654,-7.742584540473272e-05,0.48694437183544614,0.9999999720517557,-0.00012658800179879445,0.00019962309134579286,-4.7525771062484515e-06
0.934,0.30695038340951564,-6.966062135180363e-05,0.48694373729543855,0.9999999723334079,-0.00011823339334285333,0.00020327101239736128,-5.911302992315828e-06
0.967,0.30695278613618276,-6.723764062818262e-05,0.48694778149589346,0.9999999728122501,-0.00011472902186191471,0.0002028086332848326,-9.022698000190402e-06
1.0,0.3069513615587771,-7.796808694593622e-05,0.48694732707419114,0.9999999700348357,-0.00013363380365934626,0.00020499721387828553,-6.962515358177157e-06
1.034,0.3069499557865778,-6.697034140948496e-05,0.48694957506125414,0.999999971870054,-0.00011932203781544405,0.00020475165324935568,-9.944996326044989e-06
1.067,0.3069478751108877,2.548421467130626e-05,0.4869466524619489,0.9999999782705523,3.791446548815841e-05,0.000204765040117197,-9.626348063919587e-06
1.1,0.3069478751108877,2.548421467130626e-05,0.4869466524619489,0.9999999782705523,3.791446548815841e-05,0.000204765040117197,-9.626348063919587e-06
1.134,0.3069480669723089,1.4089664743684995e-05,0.48694773022754234,0.9999999799321632,2.2554854243202736e-05,0.0001988262189291571,-9.751228260582753e-06
1.167,0.30694892461573053,2.1130926370464516e-05,0.4869442784316842,0.9999999794605943,3.472805667209193e-05,0.00019949123519969332,-8.718937985590742e-06
1.2,0.3069503790075631,-6.59624806651776e-05,0.4869437383645546,0.99999997299915,-0.00011248259383135782,0.00020326502142472237,-5.718075463251904e-06
1.234,0.3069528233175927,-6.393426531049389e-05,0.48694783910129746,0.9999999733688186,-0.00010973274768749721,0.0002028898204556112,-7.537036483767665e-06
1.267,0.30695137154447616,-7.44518148510564e-05,0.4869472857408689,0.9999999708239345,-0.00012755903557357888,0.0002049992410265469,-7.492232223679604e-06
1.3,0.30694997905906857,-6.304985160284773e-05,0.48694959881372374,0.9999999726133393,-0.00011279428580861789,0.00020485050636118128,-9.32951056101774e-06
1.334,0.3069478461433563,-7.484297662681512e-05,0.48694662948580714,0.9999999712454861,-0.00012452599121191404,0.00020470049973803336,-1.0000490561211713e-05
1.367,0.30694809673780316,1.701583552742282e-05,0.48694773942643227,0.9999999798669735,2.6050511080600976e-05,0.00019878680008567366,-8.439874174346376e-06
1.4,0.30694894524490773,-6.915560403836712e-05,0.48694437012323477,0.999999973704364,-0.00011265759596667296,0.00019967145016913182,-5.554233506799075e-06
1.434,0.30695031014230645,-6.101820420758749e-05,0.4869436579874403,0.9999999740549015,-0.00010261665408866715,0.0002031620145853551,-9.231171592404994e-06
1.467,0.3069528818818963,-6.105802098856065e-05,0.4869478871207597,0.9999999736491951,-0.00010711799366709011,0.00020295044398838168,-6.201758872581587e-06
1.5,0.3069513976817936,-7.028773954101065e-05,0.48694731266381724,0.9999999716164462,-0.00012115317241129989,0.00020501813688060595,-7.521911556047773e-06
1.534,0.3069499711123766,-5.9570537646689173e-05,0.4869496139404251,0.9999999732274844,-0.00010723091104361825,0.00020486052279770466,-8.872887051269195e-06
1.567,0.30694780973287084,-7.127646569675822e-05,0.48694660903126896,0.9999999720466526,-0.0001182918356761795,0.00020453575595046368,-8.880339755792346e-06
1.6,0.3069481070686903,2.2059220420875095e-05,0.4869477576949392,0.9999999795488415,3.4167223409337145e-05,0.0001990358177251638,-1.0938953670210203e-05
1.634,0.3069489963254025,-6.532722140884957e-05,0.4869443535549604,0.9999999743168299,-0.00010717272042633528,0.00019959014792672358,-6.642314424926352e-06
1.667,0.30695034663057313,-5.7342772612262356e-05,0.4869437059267083,0.9999999745707965,-9.756216929212807e-05,0.0002031932409650981,-7.248176147732102e-06
1.7,0.3069528711715659,-5.7529441573368193e-05,0.48694791368044754,0.9999999742273856,-0.00010150947192795537,0.0002029962826591076,-5.793471933304484e-06
1.734,0.30695142189211616,-6.771803952183684e-05,0.4869473734890224,0.9999999720721544,-0.00011728213229875219,0.00020508705029795223,-6.316163972771037e-06
1.767,0.3069498690074059,-5.400481897668501e-05,0.4869494507743528,0.9999999742914201,-9.730062492312636e-05,0.0002044578196855481,-1.2113936300103517e-05
1.8,0.3069478657346691,-6.683101873136128e-05,0.48694663754566475,0.9999999727273514,-0.00011203407999214517,0.00020471508640113715,-9.240934386393423e-06
1.834,0.30694806275274616,2.5230469328451676e-05,0.4869477566841022,0.9999999793844877,3.999687028916245e-05,0.00019888901595066936,-8.627498608218851e-06
1.867,0.30694898577157215,-6.092453089889618e-05,0.4869443635386995,0.9999999750561809,-9.989433328526949e-05,0.00019963190602296664,-7.474085507688075e-06
1.9,0.30695031267826756,-5.400927341291269e-05,0.48694369982991625,0.9999999751277688,-9.162377621065056e-05,0.00020322551295151115,-6.995430153392302e-06
1.9340000000000002,0.30695280033725125,-5.1032873780108566e-05,0.4869478297301021,0.9999999752085725,-9.111331184284402e-05,0.0002028900474819062,-1.0809595240593964e-05
1.967,0.3069514126334919,-6.417903106532625e-05,0.4869473201220591,0.9999999729292061,-0.00010982732923852565,0.00020504611057305442,-5.969694316090216e-06
2.0,0.30694990018852825,-5.1133839563843726e-05,0.48694950702151063,0.999999974715207,-9.277656133504823e-05,0.0002045356914265357,-1.1280331970299029e-05
2.034,0.3069478577400456,-6.409623138802902e-05,0.4869466306157581,0.9999999733186229,-0.00010665149204022061,0.00020472993272779543,-8.59462648606081e-06
2.067,0.3069480844218151,2.8637445708302175e-05,0.4869477397438179,0.9999999791107235,4.6600057888736984e-05,0.000198862576385614,-7.788649358264226e-06
2.1,0.30694898259259307,-5.7369850632623285e-05,0.48694433424080036,0.9999999756783545,-9.364636665332068e-05,0.00019959037302923614,-6.109934591609935e-06
2.134,0.3069503499338474,-5.158921876502308e-05,0.4869437183238247,0.9999999755471508,-8.706408146125241e-05,0.00020321737919433858,-5.314143226129195e-06
2.167,0.3069528231606432,-4.825447154729322e-05,0.48694785739040386,0.9999999756917806,-8.574573278916234e-05,0.0002029384443690914,-8.949591463517312e-06
2.2,0.3069513672889906,-5.9345570010593185e-05,0.48694728924478353,0.9999999735634872,-0.00010368402497218653,0.00020500640206931494,-9.747962442135593e-06
2.234,0.30694987956508984,-4.771033236926275e-05,0.486949457494031,0.9999999753466537,-8.584480855968256e-05,0.00020448675772830293,-1.1069167699902408e-05
2.267,0.3069499354234929,-4.7449035034447165e-05,0.48694950561185246,0.9999999753386141,-8.585199046086837e-05,0.0002045574819803423,-1.0413631417614348e-05
2.3,0.30694781565850454,-5.798723514140569e-05,0.48694658426751963,0.9999999741538681,-9.874844967515586e-05,0.00020451970737522576,-1.0615845071892539e-05
2.334,0.30694806856335094,-4.478671716632154e-05,0.4869477511866827,0.9999999773238964,-7.550494474154807e-05,0.00019889506665712062,-9.589703331530468e-06
2.367,0.3069489733626163,-5.422552824910691e-05,0.48694437030188553,0.9999999762361225,-8.739557203839911e-05,0.00019968581388851128,-3.917184690456855e-06
2.4,0.3069503488144685,-4.655060855321095e-05,0.4869437330749733,0.9999999760523393,-8.068153887485557e-05,0.0002032927884118982,-7.6060717636709645e-06
2.434,0.30695287078126515,-4.5802788611747484e-05,0.4869478519682333,0.9999999760871825,-8.113142059543369e-05,0.000202924084770978,-8.071117302070266e-06
2.467,0.3069513880228515,-5.776401031169881e-05,0.48694733118019434,0.9999999739408446,-9.987274240748999e-05,0.00020504046016216976,-1.0107184700063807e-05
2.5,0.30694991692338813,-3.9426160476541945e-05,0.4869494695666484,0.9999999763218583,-7.426932631303084e-05,0.00020447395032737522,-5.5456076519476255e-06
2.534,0.3069477944936297,-5.6392616678751404e-05,0.4869465849046522,0.9999999745843999,-9.426619855939525e-05,0.00020453319715045375,-1.0547728779530936e-05
2.567,0.3069481101496397,-4.331905959555801e-05,0.48694778611499656,0.9999999775372027,-7.249253312309878e-05,0.0001989537806610935,-9.371226231297314e-06
2.6,0.3069489769517288,-5.105599978480309e-05,0.48694434965778643,0.9999999764724883,-8.430705862479174e-05,0.00019966937164157272,-8.915413818876603e-06
