Time,X,Y,Z
2235.021,0.6365783872356365,0.0,0.5534959894845427
2235.031,0.6365504879607939,0.0,0.5538074283092597
2235.041,0.6365208738925268,0.0,0.5541183791613403
2235.051,0.6364895462496107,0.0,0.5544288361247917
2235.061,0.6364565062763513,0.0,0.5547387932900791
2235.071,0.6364217552425717,0.0,0.5550482447541191
2235.081,0.6363852944435763,0.0,0.5553571846205
2235.091,0.636347125200139,0.0,0.5556656069994755
2235.101,0.6363072488584686,0.0,0.5559735060081499
2235.111,0.6362656667901967,0.0,0.5562808757704708
2235.121,0.6362223803923376,0.0,0.5565877104174588
2235.131,0.63617739108728,0.0,0.5568940040871645
2235.141,0.6361307003227441,0.0,0.5571997509248977
2235.151,0.6360823095717704,0.0,0.5575049450832202
2235.161,0.6360322203326796,0.0,0.5578095807221298
2235.171,0.6359804341290629,0.0,0.5581136520090538
2235.181,0.6359269525097351,0.0,0.5584171531190676
2235.191,0.6358717770487231,0.0,0.5587200782348868
2235.201,0.6358149093452242,0.0,0.559022421547052
2235.211,0.6357563510235956,0.0,0.5593241772539215
2235.221,0.6356961037333015,0.0,0.5596253395618968
2235.231,0.6356341691489091,0.0,0.5599259026853906
2235.241,0.6355705489700417,0.0,0.5602258608470091
2235.251,0.6355052449213484,0.0,0.5605252082776478
2235.261,0.635438258752492,0.0,0.5608239392165032
2235.271,0.6353695922380922,0.0,0.5611220479112871
2235.281,0.6352992471777172,0.0,0.561419528618221
2235.291,0.6352272253958325,0.0,0.561716375602217
2235.301,0.6351535287417931,0.0,0.5620125831368713
2235.311,0.6350781590897802,0.0,0.5623081455046871
2235.321,0.6350011183388021,0.0,0.5626030569970343
2235.331,0.634922408412629,0.0,0.5628973119143718
2235.341,0.6348420312597856,0.0,0.5631909045662413
2235.351,0.6347599888534943,0.0,0.5634838292714464
2235.361,0.6346762831916696,0.0,0.5637760803580463
2235.371,0.6345909162968493,0.0,0.5640676521635689
2235.381,0.6345038902161888,0.0,0.5643585390350038
2235.391,0.6344152070214012,0.0,0.5646487353289805
2235.401,0.634324868808751,0.0,0.5649382354117634
2235.411,0.6342328776989801,0.0,0.5652270336594694
2235.421,0.6341392358373122,0.0,0.5655151244580302
2235.431,0.6340439453933769,0.0,0.5658025022034098
2235.441,0.6339470085612037,0.0,0.5660891613015989
2235.451,0.6338484275591574,0.0,0.5663750961687908
2235.461,0.6337482046299331,0.0,0.5666603012313765
2235.471,0.6336463420404783,0.0,0.566944770926152
2235.481,0.6335428420819823,0.0,0.5672284997003305
2235.491,0.6334377070698372,0.0,0.5675114820116343
2235.501,0.6333309393435688,0.0,0.567793712328469
2235.511,0.6332225412668411,0.0,0.5680751851298951
2235.521,0.6331125152273708,0.0,0.5683558949058407
2235.531,0.6330008636369227,0.0,0.5686358361570977
2235.541,0.6328875889312376,0.0,0.5689150033954931
2235.551,0.6327726935700294,0.0,0.5691933911438863
2235.561,0.6326561800368973,0.0,0.5694709939363714
2235.571,0.6325380508393227,0.0,0.5697478063182735
2235.581,0.6324183085085938,0.0,0.570023822846319
2235.591,0.6322969555998028,0.0,0.570299038088633
2235.601,0.6321739946917508,0.0,0.570573446624947
2235.611,0.6320494283869604,0.0,0.5708470430465653
2235.621,0.6319232593115776,0.0,0.5711198219565723
2235.631,0.631795490115371,0.0,0.5713917779698292
2235.641,0.6316661234716499,0.0,0.5716629057131426
2235.651,0.6315351620772636,0.0,0.5719331998252611
2235.661,0.6314026086525039,0.0,0.5722026549570736
2235.671,0.6312684659411035,0.0,0.5724712657716061
2235.681,0.6311327367101521,0.0,0.5727390269441888
2235.691,0.6309954237500954,0.0,0.5730059331624525
2235.701,0.63085652987463,0.0,0.5732719791265333
2235.711,0.6307160579207189,0.0,0.5735371595490388
2235.721,0.6305740107484838,0.0,0.5738014691552511
2235.731,0.6304303912411969,0.0,0.5740649026831399
2235.741,0.6302852023052326,0.0,0.5743274548834503
2235.751,0.6301384468699815,0.0,0.5745891205198586
2235.761,0.629990127887847,0.0,0.5748498943689786
2235.771,0.6298402483341535,0.0,0.5751097712205228
2235.781,0.6296888112071468,0.0,0.5753687458773015
2235.791,0.6295358195278804,0.0,0.5756268131554212
2235.801,0.6293812763402331,0.0,0.5758839678842532
2235.811,0.6292251847107935,0.0,0.5761402049066312
2235.821,0.6290675477288601,0.0,0.5763955190788499
2235.831,0.6289083685063459,0.0,0.576649905270824
2235.841,0.6287476501777801,0.0,0.5769033583660881
2235.851,0.6285853959001917,0.0,0.5771558732619839
2235.861,0.6284216088531122,0.0,0.5774074448696588
2235.871,0.6282562922384752,0.0,0.5776580681142239
2235.881,0.6280894492806199,0.0,0.5779077379347539
2235.891,0.627921083226166,0.0,0.5781564492844783
2235.901,0.6277511973440356,0.0,0.5784041971307533
2235.911,0.6275797949253267,0.0,0.5786509764552528
2235.921,0.6274068792833161,0.0,0.5788967822539679
2235.931,0.6272324537533553,0.0,0.5791416095373615
2235.941,0.6270565216928744,0.0,0.5793854533303687
2235.951,0.6268790864812566,0.0,0.5796283086725781
2235.961,0.6267001515198407,0.0,0.5798701706182317
2235.971,0.6265197202318157,0.0,0.5801110342363779
2235.981,0.6263377960622132,0.0,0.5803508946108853
2235.991,0.6261543824778256,0.0,0.5805897468405607
2236.001,0.6259694829671223,0.0,0.5808275860392652
2236.011,0.6257831010402428,0.0,0.5810644073359289
2236.021,0.6255952402288868,0.0,0.5813002058747005
2236.031,0.6254059040863187,0.0,0.5815349768149489
2236.041,0.6252150961872341,0.0,0.5817687153314385
2236.051,0.6250228201277644,0.0,0.5820014166143307
2236.061,0.6248290795253635,0.0,0.5822330758693313
2236.071,0.6246338780188129,0.0,0.5824636883176922
2236.081,0.6244372192680788,0.0,0.5826932491963919
2236.091,0.6242391069543406,0.0,0.5829217537581094
2236.101,0.6240395447798454,0.0,0.5831491972714037
2236.111,0.6238385364679145,0.0,0.5833755750207151
2236.121,0.623636085762825,0.0,0.5836008823065101
2236.131,0.6234321964298163,0.0,0.5838251144452831
2236.141,0.623226872254947,0.0,0.5840482667697262
2236.151,0.6230201170451024,0.0,0.584270334628731
2236.161,0.6228119346278722,0.0,0.5844913133875307
2236.171,0.6226023288515584,0.0,0.584711198427703
2236.181,0.6223913035850228,0.0,0.5849299851473435
2236.191,0.622178862717718,0.0,0.5851476689610416
2236.201,0.6219650101595338,0.0,0.5853642453000539
2236.211,0.6217497498408043,0.0,0.5855797096123053
2236.221,0.6215330857121828,0.0,0.5857940573625289
2236.231,0.6213150217446434,0.0,0.5860072840322752
2236.241,0.6210955619293604,0.0,0.5862193851200439
2236.251,0.6208747102776423,0.0,0.5864303561413597
2236.261,0.6206524708209278,0.0,0.586640192628789
2236.271,0.6204288476106257,0.0,0.5868488901321043
2236.281,0.6202038447181482,0.0,0.5870564442182661
2236.291,0.6199774662347497,0.0,0.5872628504715859
2236.301,0.6197497162715351,0.0,0.5874681044937307
2236.311,0.6195205989593279,0.0,0.5876722019038567
2236.321,0.6192901184486801,0.0,0.5878751383386137
2236.331,0.6190582789097132,0.0,0.5880769094523004
2236.341,0.6188250845321265,0.0,0.5882775109168691
2236.351,0.6185905395250642,0.0,0.5884769384220566
2236.361,0.6183546481171242,0.0,0.5886751876753896
2236.371,0.6181174145561892,0.0,0.5888722544023423
2236.381,0.6178788431094644,0.0,0.5890681343463192
2236.391,0.6176389380633057,0.0,0.5892628232688122
2236.401,0.6173977037232306,0.0,0.5894563169494049
2236.411,0.6171551444137793,0.0,0.5896486111859007
2236.421,0.6169112644785261,0.0,0.5898397017943284
2236.431,0.6166660682799118,0.0,0.5900295846090898
2236.441,0.6164195601992545,0.0,0.5902182554829659
2236.451,0.6161717446366085,0.0,0.5904057102872413
2236.461,0.6159226260107761,0.0,0.5905919449117107
2236.471,0.6156722087591291,0.0,0.590776955264829
2236.481,0.6154204973376427,0.0,0.5909607372737014
2236.491,0.6151674962207511,0.0,0.5911432868842065
2236.501,0.6149132099012737,0.0,0.5913246000610642
2236.511,0.6146576428904139,0.0,0.5915046727878546
2236.521,0.6144007997175838,0.0,0.5916835010671573
2236.531,0.6141426849304169,0.0,0.5918610809205592
2236.541,0.6138833030946206,0.0,0.5920374083887733
2236.551,0.6136226587939896,0.0,0.5922124795316459
2236.561,0.6133607566302208,0.0,0.5923862904282995
2236.571,0.6130976012229552,0.0,0.5925588371771202
2236.581,0.6128331972095916,0.0,0.5927301158958987
2236.591,0.6125675492453003,0.0,0.5929001227218381
2236.601,0.6123006620028715,0.0,0.5930688538116689
2236.611,0.6120325401727295,0.0,0.5932363053416569
2236.621,0.6117631884627498,0.0,0.5934024735077363
2236.631,0.611492611598274,0.0,0.5935673545255175
2236.641,0.6112208143219552,0.0,0.5937309446303998
2236.651,0.6109478013937731,0.0,0.5938932400775797
2236.661,0.6106735775908407,0.0,0.5940542371421849
2236.671,0.6103981477074497,0.0,0.5942139321192652
2236.681,0.6101215165548758,0.0,0.5943723213239243
2236.691,0.6098436889613937,0.0,0.5945294010913291
2236.701,0.60956466977212,0.0,0.5946851677768178
2236.711,0.6092844638490281,0.0,0.5948396177559092
2236.721,0.6090030760707589,0.0,0.5949927474244272
2236.731,0.6087205113326193,0.0,0.5951445531985191
2236.741,0.608436774546504,0.0,0.5952950315147174
2236.751,0.6081518706407341,0.0,0.595444178830045
2236.761,0.6078658045600972,0.0,0.595591991622011
2236.771,0.6075785812656467,0.0,0.5957384663887372
2236.781,0.6072902057347169,0.0,0.5958835996489661
2236.791,0.6070006829607613,0.0,0.5960273879421643
2236.801,0.6067100179533687,0.0,0.596169827828532
2236.811,0.6064182157380673,0.0,0.5963109158891208
2236.821,0.6061252813563413,0.0,0.5964506487258434
2236.831,0.6058312198654655,0.0,0.596589022961573
2236.841,0.6055360363385237,0.0,0.5967260352401544
2236.851,0.6052397358641999,0.0,0.5968616822265211
2236.861,0.6049423235468302,0.0,0.596995960606691
2236.871,0.6046438045061931,0.0,0.597128867087882
2236.881,0.6043441838775276,0.0,0.5972603983985229
2236.891,0.6040434668113646,0.0,0.5973905512883483
2236.901,0.6037416584735453,0.0,0.597519322528411
2236.911,0.6034387640450182,0.0,0.5976467089111892
2236.921,0.6031347887218564,0.0,0.597772707250599
2236.931,0.6028297377150883,0.0,0.5978973143820856
2236.941,0.6025236162507154,0.0,0.5980205271626364
2236.951,0.6022164295694978,0.0,0.5981423424708883
2236.961,0.6019081829270087,0.0,0.5982627572071262
2236.971,0.6015988815934167,0.0,0.5983817682933901
2236.981,0.6012885308534888,0.0,0.5984993726734932
2236.991,0.6009771360065043,0.0,0.5986155673130767
2237.001,0.6006647023660889,0.0,0.5987303491996927
2237.011,0.6003512352602262,0.0,0.5988437153428203
2237.021,0.6000367400310818,0.0,0.5989556627739507
2237.031,0.5997212220350239,0.0,0.5990661885466013
2237.041,0.5994046866424019,0.0,0.5991752897364145
2237.051,0.599087139237603,0.0,0.5992829634411595
2237.061,0.5987685852188298,0.0,0.5993892067808291
2237.071,0.5984490299981204,0.0,0.5994940168976541
2237.081,0.5981284790011707,0.0,0.5995973909561845
2237.091,0.5978069376673547,0.0,0.5996993261433019
2237.101,0.5974844114495096,0.0,0.5997998196683128
2237.111,0.5971609058139559,0.0,0.5998988687629607
2237.121,0.5968364262403174,0.0,0.5999964706815054
2237.131,0.5965109782215434,0.0,0.6000926227007368
2237.141,0.5961845672636803,0.0,0.6001873221200649
2237.151,0.5958571988859307,0.0,0.6002805662615243
2237.161,0.5955288786204249,0.0,0.6003723524698619
2237.171,0.5951996120122425,0.0,0.600462678112552
2237.181,0.5948694046192293,0.0,0.600551540579869
2237.191,0.5945382620120199,0.0,0.6006389372849039
2237.201,0.5942061897738156,0.0,0.600724865663645
2237.211,0.5938731935004068,0.0,0.6008093231749936
2237.221,0.5935392787999884,0.0,0.6008923073008342
2237.231,0.593204451293163,0.0,0.6009738155460553
2237.241,0.5928687166128034,0.0,0.6010538454386058
2237.251,0.5925320804039125,0.0,0.6011323945295515
2237.261,0.5921945483236284,0.0,0.6012094603930942
2237.271,0.5918561260410364,0.0,0.60128504062664
2237.281,0.5915168192371927,0.0,0.6013591328508141
2237.291,0.5911766336048977,0.0,0.6014317347095354
2237.301,0.5908355748487195,0.0,0.6015028438700316
2237.311,0.5904936486848051,0.0,0.6015724580229042
2237.321,0.590150860840904,0.0,0.6016405748821432
2237.331,0.5898072170561298,0.0,0.6017071921852004
2237.341,0.5894627230810233,0.0,0.6017723076929985
2237.351,0.5891173846773133,0.0,0.6018359191899996
2237.361,0.5887712076179403,0.0,0.6018980244842232
2237.371,0.5884241976868653,0.0,0.6019586214073048
2237.381,0.588076360679094,0.0,0.602017707814513
2237.391,0.5877277024004458,0.0,0.6020752815848139
2237.401,0.5873782286675782,0.0,0.6021313406208886
2237.411,0.5870279453077929,0.0,0.6021858828491878
2237.421,0.5866768581590623,0.0,0.6022389062199514
2237.431,0.5863249730697848,0.0,0.6022904087072685
2237.441,0.5859722958988499,0.0,0.6023403883090906
2237.451,0.5856188325153943,0.0,0.602388843047291
2237.461,0.5852645887988264,0.0,0.6024357709676826
2237.471,0.5849095706386319,0.0,0.6024811701400692
2237.481,0.5845537839343883,0.0,0.6025250386582652
2237.491,0.5841972345955802,0.0,0.6025673746401436
2237.501,0.5838399285415024,0.0,0.60260817622767
2237.511,0.5834818717012666,0.0,0.6026474415869252
2237.521,0.5831230700135533,0.0,0.6026851689081565
2237.531,0.5827635294266785,0.0,0.6027213564057943
2237.541,0.5824032558983449,0.0,0.6027560023185008
2237.551,0.582042255395668,0.0,0.6027891049091902
2237.561,0.5816805338949782,0.0,0.602820662465072
2237.571,0.5813180973818465,0.0,0.6028506732976715
2237.581,0.580954951850845,0.0,0.6028791357428736
2237.591,0.5805911033055733,0.0,0.6029060481609447
2237.601,0.5802265577584581,0.0,0.6029314089365712
2237.611,0.5798613212307812,0.0,0.6029552164788813
2237.621,0.5794953997524265,0.0,0.6029774692214857
2237.631,0.5791287993619485,0.0,0.6029981656224965
2237.641,0.5787615261063198,0.0,0.603017304164567
2237.651,0.5783935860409583,0.0,0.6030348833549124
2237.661,0.5780249852295244,0.0,0.6030509017253443
2237.671,0.5776557297439502,0.0,0.6030653578322933
2237.681,0.577285825664194,0.0,0.6030782502568433
2237.691,0.5769152790782687,0.0,0.6030895776047532
2237.701,0.5765440960820379,0.0,0.6030993385064882
2237.711,0.5761722827792455,0.0,0.6031075316172432
2237.721,0.5757998452812573,0.0,0.6031141556169716
2237.731,0.5754267897071224,0.0,0.6031192092104092
2237.741,0.5750531221833687,0.0,0.6031226911271012
2237.751,0.5746788488439036,0.0,0.6031246001214268
2237.761,0.5743039758300219,0.0,0.6031249349726233
2237.771,0.5739285092901579,0.0,0.6031236944848111
2237.781,0.5735524553799145,0.0,0.6031208774870176
2237.791,0.5731758202618568,0.0,0.6031164828331997
2237.801,0.5727986101055416,0.0,0.6031105094022687
2237.811,0.572420831087258,0.0,0.6031029560981109
2237.821,0.5720424893900984,0.0,0.6030938218496121
2237.831,0.5716635912036993,0.0,0.6030831056106774
2237.841,0.5712841427242692,0.0,0.6030708063602542
2237.851,0.570904150154383,0.0,0.6030569231023519
2237.861,0.5705236197030102,0.0,0.6030414548660656
2237.871,0.5701425575852648,0.0,0.6030244007055917
2237.881,0.5697609700224342,0.0,0.6030057597002527
2237.891,0.5693788632417717,0.0,0.6029855309545116
2237.901,0.5689962434765263,0.0,0.6029637135979977
2237.911,0.5686131169656794,0.0,0.6029403067855171
2237.921,0.5682294899540186,0.0,0.6029153096970801
2237.931,0.567845368691874,0.0,0.6028887215379094
2237.941,0.5674607594351486,0.0,0.6028605415384664
2237.951,0.5670756684451085,0.0,0.6028307689544605
2237.961,0.5666901019884135,0.0,0.6027994030668752
2237.971,0.5663040663368636,0.0,0.6027664431819733
2237.981,0.5659175677674068,0.0,0.6027318886313203
2237.991,0.5655306125620393,0.0,0.6026957387718016
2238.001,0.5651432070075944,0.0,0.6026579929856265
2238.011,0.5647553573958063,0.0,0.6026186506803589
2238.021,0.5643670700230441,0.0,0.6025777112889151
2238.031,0.5639783511903431,0.0,0.6025351742695912
2238.041,0.5635892072031928,0.0,0.6024910391060652
2238.051,0.5631996443715688,0.0,0.6024453053074235
2238.061,0.562809669009676,0.0,0.6023979724081581
2238.071,0.5624192874359811,0.0,0.6023490399681921
2238.081,0.5620285059729994,0.0,0.6022985075728795
2238.091,0.561637330947327,0.0,0.6022463748330326
2238.101,0.5612457686893724,0.0,0.6021926413849121
2238.111,0.560853825533433,0.0,0.6021373068902611
2238.121,0.5604615078174263,0.0,0.6020803710362924
2238.131,0.5600688218829227,0.0,0.6020218335357171
2238.141,0.559675774074931,0.0,0.6019616941267378
2238.151,0.5592823707419314,0.0,0.6018999525730777
2238.161,0.5588886182356172,0.0,0.6018366086639653
2238.171,0.558494522910927,0.0,0.6017716622141634
2238.181,0.5581000911258311,0.0,0.6017051130639588
2238.191,0.5577053292413633,0.0,0.601636961079192
2238.201,0.5573102436213517,0.0,0.601567206151236
2238.211,0.5569148406324956,0.0,0.6014958481970332
2238.221,0.5565191266440953,0.0,0.6014228871590726
2238.231,0.5561231080280621,0.0,0.6013483230054145
2238.241,0.5557267911588165,0.0,0.6012721557296976
2238.251,0.5553301824130845,0.0,0.6011943853511236
2238.261,0.5549332881699197,0.0,0.6011150119144855
2238.271,0.5545361148104878,0.0,0.6010340354901497
2238.281,0.5541386687181002,0.0,0.6009514561740873
2238.291,0.5537409562779428,0.0,0.6008672740878425
2238.301,0.5533429838771532,0.0,0.6007814893785727
2238.311,0.55294475790455,0.0,0.6006941022190152
2238.321,0.5525462847506659,0.0,0.600605112807519
2238.331,0.5521475708075322,0.0,0.6005145213680209
2238.341,0.551748622468712,0.0,0.6004223281500771
2238.351,0.5513494461290401,0.0,0.6003285334288287
2238.361,0.5509500481846554,0.0,0.600233137505033
2238.371,0.5505504350327863,0.0,0.6001361407050364
2238.381,0.550150613071784,0.0,0.6000375433808074
2238.391,0.5497505887008495,0.0,0.5999373459098939
2238.401,0.5493503683201134,0.0,0.599835548695467
2238.411,0.5489499583303631,0.0,0.5997321521662764
2238.421,0.5485493651330763,0.0,0.5996271567766834
2238.431,0.5481485951302052,0.0,0.5995205630066286
2238.441,0.5477476547242108,0.0,0.5994123713616651
2238.451,0.547346550317801,0.0,0.5993025823729129
2238.461,0.5469452883139648,0.0,0.5991911965970922
2238.471,0.5465438751157554,0.0,0.599078214616487
2238.481,0.5461423171263033,0.0,0.5989636370389738
2238.491,0.5457406207486554,0.0,0.5988474644979999
2238.501,0.5453387923856164,0.0,0.5987296976525617
2238.511,0.5449368384397607,0.0,0.5986103371872322
2238.521,0.5445347653132148,0.0,0.5984893838121209
2238.531,0.5441325794076936,0.0,0.5983668382629084
2238.541,0.5437302871242369,0.0,0.5982427013007916
2238.551,0.543327894863245,0.0,0.5981169737125173
2238.561,0.5429254090242616,0.0,0.5979896563103394
2238.571,0.5425228360060091,0.0,0.5978607499320541
2238.581,0.5421201822061151,0.0,0.5977302554409362
2238.591,0.5417174540211924,0.0,0.5975981737257896
2238.601,0.5413146578465661,0.0,0.5974645057008817
2238.611,0.5409118000763079,0.0,0.5973292523059786
2238.621,0.5405088871030206,0.0,0.5971924145062966
2238.631,0.5401059253178726,0.0,0.5970539932925384
2238.641,0.5397029211103359,0.0,0.5969139896808275
2238.651,0.5392998808682212,0.0,0.5967724047127433
2238.661,0.5388968109774621,0.0,0.5966292394552697
2238.671,0.5384937178221496,0.0,0.5964844950008316
2238.681,0.5380906077842593,0.0,0.5963381724672205
2238.691,0.5376874872437325,0.0,0.5961902729976478
2238.701,0.5372843625782024,0.0,0.5960407977606687
2238.711,0.5368812401630303,0.0,0.5958897479502183
2238.721,0.5364781263710887,0.0,0.5957371247855555
2238.731,0.5360750275727858,0.0,0.5955829295112951
2238.741,0.5356719501358618,0.0,0.595427163397354
