Time,x,y,z
0.5,0.307198327060235,-2.8589850621578708e-05,0.4873211541061579,0.7072231394176672,-0.7069855212298183,0.0018774764823868675,-0.0018381854310573192
0.534,0.3071995426777224,-2.0423475417884016e-05,0.48732569134942544,0.707233522332593,-0.706974389049428,0.0020146663560915096,-0.0019746484992472922
0.567,0.3072001155565071,-2.638358093320139e-05,0.4873316043102809,0.7072269616585091,-0.7069801679141872,0.0021473756256538447,-0.0021108427756673645
0.6,0.30719959073371556,-2.81337189594544e-05,0.4873314630646053,0.7072295192615642,-0.7069767746804777,0.0022823756770902173,-0.002244528617443401
0.634,0.30720104125745157,-3.898118180182824e-05,0.4873346509535771,0.7072183888666387,-0.7069870523904387,0.0024134944960555304,-0.002373445906850796
0.667,0.3072026881561704,-3.455967506425347e-05,0.48733268008419267,0.707224503028099,-0.7069800029949211,0.002549852347597268,-0.0025051816231264797
0.7,0.30720455784904244,-3.454924116197389e-05,0.4873330313623997,0.7072222529182125,-0.7069812573391057,0.002685773095488817,-0.002640714180811677
0.734,0.3072073684989221,-3.1448963148694075e-05,0.48733776568865317,0.7072251301678079,-0.7069773541339562,0.0028184616540793293,-0.0027734950481863386
0.767,0.3072073684989221,-3.1448963148694075e-05,0.48733776568865317,0.7072251301678079,-0.7069773541339562,0.0028184616540793293,-0.0027734950481863386
0.8,0.3072061349035581,-2.2195501786011044e-05,0.48733759136375954,0.707235789359824,-0.7069656041738339,0.0029532173650314553,-0.0029071069652716083
0.834,0.3072062152035506,-2.221789254360199e-05,0.48733778000331107,0.707236091759203,-0.7069641448212264,0.00309011564590842,-0.003042964944780919
0.867,0.3072027113879983,-2.8962223070508525e-05,0.48733704399715133,0.7072316392505661,-0.706967465109123,0.003216858961664706,-0.003172308080719594
0.9,0.30720294702223044,-3.968153217256021e-05,0.4873381786092732,0.7072202538357907,-0.706977672848549,0.0033462629206489924,-0.0032992700034200463
0.934,0.3072036297428367,-3.4940309115603605e-05,0.48733466895507194,0.7072264058410362,-0.7069702493072658,0.003481012873849715,-0.003429289279774974
0.967,0.3072047358159123,-3.479137535524281e-05,0.487333862498221,0.7072240347033398,-0.7069712841325231,0.0036154538112773147,-0.0035632350019092077
1.0,0.3072069416668256,-3.1590579168497525e-05,0.48733771961273054,0.7072267876909544,-0.7069671725358242,0.0037467413829510065,-0.003694544362321725
1.034,0.30720523633594826,-2.2178649976292576e-05,0.48733688413867315,0.7072374149485179,-0.7069551181085414,0.003880131558219387,-0.003826807568636484
1.067,0.3072035062043042,-2.7707562511721072e-05,0.48733869741462227,0.7072304586063004,-0.7069606269222289,0.004009434602099424,-0.003959145794530801
1.1,0.30720115851627383,-2.8958861372751575e-05,0.48733545817451485,0.7072328822330921,-0.7069567010630659,0.004141238616390347,-0.004089407417009316
1.134,0.3072011665958138,-3.980064461315771e-05,0.48733630763739216,0.707221189454521,-0.7069668973421469,0.0042694465073447865,-0.0042151008851523866
1.167,0.3072016664406799,-3.494375766881731e-05,0.4873325857113246,0.7072273041708841,-0.7069591815321182,0.00440298077561679,-0.004343920223832431
1.2,0.30720262656418135,-3.47813320536042e-05,0.48733161383520607,0.7072247753588319,-0.7069600407229133,0.004536236185872454,-0.004476661811289675
1.234,0.3072047155357162,-3.156605638623756e-05,0.4873353351088135,0.7072273772970623,-0.7069557550727484,0.004666340759554261,-0.004606781409432094
1.267,0.3072029235728125,-2.205814444368414e-05,0.4873343924230285,0.707237949952908,-0.7069434267227294,0.00479852488060735,-0.004737902373717667
1.3,0.3072011312810903,-2.7677619890697746e-05,0.48733611807550553,0.7072307343040997,-0.7069488727747799,0.004926672679408279,-0.004869048619763707
1.334,0.3071987349188974,-2.8912529711134233e-05,0.48733281488434,0.707233020978872,-0.7069447617329018,0.005057300445082676,-0.004998160433344849
1.367,0.30719870441555513,-3.9891325894144476e-05,0.48733361502740036,0.7072210202708652,-0.706954955451131,0.005184375386434819,-0.005122665514975777
1.4,0.3071991704379221,-3.4929942522544025e-05,0.48732986024191866,0.7072270967155198,-0.706946956867812,0.005316740306420489,-0.005250344673542716
1.434,0.30720010220931665,-3.475923534815252e-05,0.48732886054027347,0.7072244132769636,-0.7069476460179018,0.005448845543507116,-0.005381926889580002
1.467,0.30720216712807213,-3.153381107412622e-05,0.4873325524732981,0.7072268663681806,-0.7069431927462315,0.005577794766422037,-0.005510891248400009
1.5,0.3072003617351288,-2.1934695647907714e-05,0.48733158564456747,0.7072373849545296,-0.7069305986159539,0.005708794968844689,-0.005640897372848422
1.534,0.3071985649639208,-2.7644915909014784e-05,0.4873332890364609,0.70722991494364,-0.7069359856360986,0.005835806432559114,-0.0057708738342721385
1.567,0.30719616546146833,-2.8866865332734922e-05,0.4873299735627443,0.7072320654158021,-0.7069316973138744,0.005965274083637197,-0.00589885461175934
1.6,0.307196132338927,-3.9982490420093964e-05,0.48733076556011234,0.7072197614427785,-0.706941892371472,0.006091230651243853,-0.006022187660220957
1.634,0.30719659300296015,-3.491656416656162e-05,0.4873270108402088,0.7072258040390094,-0.7069336152201057,0.006222439024948415,-0.006148741805373258
1.667,0.3071975189268166,-3.473572584297176e-05,0.4873260098314049,0.707222972483356,-0.7069341364921182,0.006353406335523118,-0.0062791784403198065
1.7,0.3071995776046002,-3.1500062172366065e-05,0.4873296939287764,0.7072252812097225,-0.7069295197215059,0.006481211987612136,-0.006407000493345477
1.734,0.30719777277173616,-2.181198878688179e-05,0.48732872033385644,0.7072357475454347,-0.7069166665956897,0.006611039473749846,-0.006535903928689514
